longitude	latitude	id	name
5,258714421	52,10438369	VR001	Prinses Irenelaan 931
5,062188991	52,09198565	VR002	Prinses Irenelaan 932
5,247517681	52,09114515	VR001	Prinses Irenelaan 933
5,550207103	52,01819239	VR002	Prinses Irenelaan 934
5,382201229	52,03363579	VR001	Prinses Irenelaan 935
4,959596075	51,90513633	VR002	Prinses Irenelaan 936
4,358476571	52,00338103	VR001	Prinses Irenelaan 937
5,04500243	52,12589653	VR002	Prinses Irenelaan 938
5,37677376	52,19956087	VR001	Prinses Irenelaan 939
4,257594754	52,03405866	VR002	Prinses Irenelaan 940
4,61887267	52,0369623	VR001	Prinses Irenelaan 941
4,479395459	51,93777211	VR002	Prinses Irenelaan 942
4,427604452	52,0196219	VR001	Prinses Irenelaan 943
5,283187339	52,15817499	VR002	Prinses Irenelaan 944
5,043109765	52,11140708	VR001	Prinses Irenelaan 945
5,066341639	52,14404945	VR002	Prinses Irenelaan 946
5,105026086	52,12509497	VR001	Prinses Irenelaan 947
5,029970855	52,13566445	VR002	Prinses Irenelaan 948
5,284706384	52,11443537	VR001	Prinses Irenelaan 949
5,280340298	52,15974203	VR002	Prinses Irenelaan 950
5,289221569	52,12411953	VR001	Prinses Irenelaan 951
4,159474256	51,89675336	VR002	Prinses Irenelaan 952
5,566556627	52,03015015	VR001	Prinses Irenelaan 953
5,282887816	52,12321033	VR002	Prinses Irenelaan 954
5,050938776	52,01581863	VR001	Prinses Irenelaan 955
5,279270297	52,12181755	VR002	Prinses Irenelaan 956
4,873513878	52,08659129	VR001	Prinses Irenelaan 957
5,56334031	51,99720549	VR002	Prinses Irenelaan 958
5,002114312	51,92132788	VR001	Prinses Irenelaan 959
4,983510692	51,89316098	VR002	Prinses Irenelaan 960
5,55738366	52,03446053	VR001	Prinses Irenelaan 961
4,989627273	51,84810449	VR002	Prinses Irenelaan 962
4,99223443	51,84050976	VR001	Prinses Irenelaan 963
5,052756887	51,86162929	VR002	Prinses Irenelaan 964
5,029791774	52,20234603	VR001	Prinses Irenelaan 965
4,537954496	52,01357678	VR002	Prinses Irenelaan 966
4,98073071	52,07939796	VR001	Prinses Irenelaan 967
5,286125447	52,08600046	VR002	Prinses Irenelaan 968
4,679157838	51,79735787	VR001	Prinses Irenelaan 969
4,053796826	51,88169277	VR002	Prinses Irenelaan 970
4,692814591	51,89992698	VR001	Prinses Irenelaan 971
4,625025549	52,01602858	VR002	Prinses Irenelaan 972
4,334717264	51,87418356	VR001	Prinses Irenelaan 973
4,355037933	52,00356181	VR002	Prinses Irenelaan 974
5,14287057	52,02401135	VR001	Prinses Irenelaan 975
4,685473686	52,01431197	VR002	Prinses Irenelaan 976
4,325128813	52,07073741	VR001	Prinses Irenelaan 977
4,344439968	52,08088856	VR002	Prinses Irenelaan 978
5,116318411	52,05244323	VR001	Prinses Irenelaan 979
4,345731458	52,01799761	VR002	Prinses Irenelaan 980
4,342550665	52,01981808	VR001	Prinses Irenelaan 981
4,345263009	52,01778582	VR002	Prinses Irenelaan 982
4,345505503	52,01789389	VR001	Prinses Irenelaan 983
5,326345583	52,04126537	VR002	Prinses Irenelaan 984
4,63754495	52,3442672	VR001	Prinses Irenelaan 985
5,264718818	52,22279763	VR002	Prinses Irenelaan 986
4,52394078	51,91611485	VR001	Prinses Irenelaan 987
4,321971164	51,81359789	VR002	Prinses Irenelaan 988
4,612813877	52,02353294	VR001	Prinses Irenelaan 989
4,550783668	51,80646026	VR002	Prinses Irenelaan 990
5,063915272	52,10078331	VR001	Prinses Irenelaan 991
4,556327346	51,83039128	VR002	Prinses Irenelaan 992
4,840278632	52,07788671	VR001	Prinses Irenelaan 993
4,340849173	51,90825154	VR002	Prinses Irenelaan 994
4,889688547	52,08068328	VR001	Prinses Irenelaan 995
4,877417424	51,9861957	VR002	Prinses Irenelaan 996
5,34142956	52,21212425	VR001	Prinses Irenelaan 997
4,333448917	52,07656452	VR002	Prinses Irenelaan 998
5,205713236	52,06089949	VR001	Prinses Irenelaan 999
4,32921207	52,03937615	VR002	Prinses Irenelaan 1000
4,580371023	51,92832161	VR001	Prinses Irenelaan 1001
4,706711728	52,01705398	VR002	Prinses Irenelaan 1002
5,131102761	52,10133956	VR001	Prinses Irenelaan 1003
5,41723134	52,14413377	VR002	Prinses Irenelaan 1004
5,123070176	52,02442645	VR001	Prinses Irenelaan 1005
4,276202512	52,08449264	VR002	Prinses Irenelaan 1006
5,224547406	52,07883197	VR001	Prinses Irenelaan 1007
4,661585417	51,81141891	VR002	Prinses Irenelaan 1008
5,102259654	52,06725036	VR001	Prinses Irenelaan 1009
4,984662237	52,08089646	VR002	Prinses Irenelaan 1010
5,107208674	52,03262519	VR001	Prinses Irenelaan 1011
4,679007477	51,82464099	VR002	Prinses Irenelaan 1012
5,550521595	52,02352876	VR001	Prinses Irenelaan 1013
4,304714413	52,05193722	VR002	Prinses Irenelaan 1014
5,382029197	52,15605541	VR001	Prinses Irenelaan 1015
4,295383371	52,07076461	VR002	Prinses Irenelaan 1016
4,500879617	52,06825895	VR001	Prinses Irenelaan 1017
5,112973228	52,04946191	VR002	Prinses Irenelaan 1018
4,277129419	52,08696589	VR001	Prinses Irenelaan 1019
5,087807967	52,12931634	VR002	Prinses Irenelaan 1020
4,337498074	52,07926195	VR001	Prinses Irenelaan 1021
4,615764198	52,02620228	VR002	Prinses Irenelaan 1022
4,964571362	51,83265903	VR001	Prinses Irenelaan 1023
5,059632361	52,1002291	VR002	Prinses Irenelaan 1024
4,598294539	51,98076684	VR001	Prinses Irenelaan 1025
4,886086473	52,07498661	VR002	Prinses Irenelaan 1026
4,314765363	51,67149625	VR001	Prinses Irenelaan 1027
4,654127427	51,77200658	VR002	Prinses Irenelaan 1028
4,437493562	51,86584998	VR001	Prinses Irenelaan 1029
4,632746513	51,75448052	VR002	Prinses Irenelaan 1030
4,574265297	51,86086877	VR001	Prinses Irenelaan 1031
4,692108792	51,89953022	VR002	Prinses Irenelaan 1032
5,376354957	52,22737996	VR001	Prinses Irenelaan 1033
4,263436088	52,10080284	VR002	Prinses Irenelaan 1034
5,105314251	52,0572677	VR001	Prinses Irenelaan 1035
4,517334621	51,94954967	VR002	Prinses Irenelaan 1036
4,384925626	51,9931423	VR001	Prinses Irenelaan 1037
4,534327952	52,05036764	VR002	Prinses Irenelaan 1038
4,562344514	51,8549632	VR001	Prinses Irenelaan 1039
4,700686038	52,02770296	VR002	Prinses Irenelaan 1040
4,735132874	52,08985411	VR001	Prinses Irenelaan 1041
4,396721473	52,01380587	VR002	Prinses Irenelaan 1042
4,653355418	51,84750369	VR001	Prinses Irenelaan 1043
4,372924938	52,05690185	VR002	Prinses Irenelaan 1044
5,415275937	52,17569455	VR001	Prinses Irenelaan 1045
4,985904935	51,90798101	VR002	Prinses Irenelaan 1046
4,337152488	52,04238722	VR001	Prinses Irenelaan 1047
4,602013147	52,03645475	VR002	Prinses Irenelaan 1048
5,193927207	52,10256765	VR001	Prinses Irenelaan 1049
4,989796398	52,16979834	VR002	Prinses Irenelaan 1050
5,111999267	52,05227831	VR001	Prinses Irenelaan 1051
4,734627026	51,82431451	VR002	Prinses Irenelaan 1052
4,577166865	51,90614213	VR001	Prinses Irenelaan 1053
4,362342647	51,87503062	VR002	Prinses Irenelaan 1054
4,632840568	51,7345193	VR001	Prinses Irenelaan 1055
5,052222781	52,01397534	VR002	Prinses Irenelaan 1056
4,731827646	52,09240102	VR001	Prinses Irenelaan 1057
4,448385793	51,89700204	VR002	Prinses Irenelaan 1058
4,51239016	51,90090482	VR001	Prinses Irenelaan 1059
4,531768932	52,04360954	VR002	Prinses Irenelaan 1060
4,426118637	51,91828231	VR001	Prinses Irenelaan 1061
4,343074502	52,00628784	VR002	Prinses Irenelaan 1062
5,150151799	52,0209843	VR001	Prinses Irenelaan 1063
4,666502147	51,81400068	VR002	Prinses Irenelaan 1064
4,432985371	51,8748121	VR001	Prinses Irenelaan 1065
4,86990627	52,08545535	VR002	Prinses Irenelaan 1066
5,117251424	52,01459026	VR001	Prinses Irenelaan 1067
4,741581711	52,0658774	VR002	Prinses Irenelaan 1068
4,326918953	51,87053826	VR001	Prinses Irenelaan 1069
4,400638198	51,87619153	VR002	Prinses Irenelaan 1070
4,369321505	51,90744329	VR001	Prinses Irenelaan 1071
4,605111515	51,84782236	VR002	Prinses Irenelaan 1072
4,307853116	52,09663139	VR001	Prinses Irenelaan 1073
5,268756165	52,12254069	VR002	Prinses Irenelaan 1074
5,084576509	52,1055852	VR001	Prinses Irenelaan 1075
4,616600686	51,83503305	VR002	Prinses Irenelaan 1076
5,337333289	52,1319955	VR001	Prinses Irenelaan 1077
4,812676031	51,84088785	VR002	Prinses Irenelaan 1078
5,153281867	52,08283797	VR001	Prinses Irenelaan 1079
5,054827578	52,12545639	VR002	Prinses Irenelaan 1080
4,623006757	51,80369088	VR001	Prinses Irenelaan 1081
4,38139418	52,09027704	VR002	Prinses Irenelaan 1082
4,674610774	52,02630995	VR001	Prinses Irenelaan 1083
5,121323493	52,05764064	VR002	Prinses Irenelaan 1084
4,485734089	51,91814877	VR001	Prinses Irenelaan 1085
5,073381368	52,09919739	VR002	Prinses Irenelaan 1086
5,416821716	52,04285769	VR001	Prinses Irenelaan 1087
4,517140148	52,04430042	VR002	Prinses Irenelaan 1088
5,178167877	52,08949744	VR001	Prinses Irenelaan 1089
5,230512656	52,23551735	VR002	Prinses Irenelaan 1090
4,578595074	51,86368567	VR001	Prinses Irenelaan 1091
4,815034846	51,82280875	VR002	Prinses Irenelaan 1092
4,533762448	51,99048703	VR001	Prinses Irenelaan 1093
4,525720608	51,88690619	VR002	Prinses Irenelaan 1094
4,372775117	51,92449466	VR001	Prinses Irenelaan 1095
4,709944663	52,01474576	VR002	Prinses Irenelaan 1096
4,515069067	51,91560376	VR001	Prinses Irenelaan 1097
5,11024213	52,09111665	VR002	Prinses Irenelaan 1098
4,590036509	51,96843082	VR001	Prinses Irenelaan 1099
4,484951919	51,90474844	VR002	Prinses Irenelaan 1100
4,461967456	51,98612102	VR001	Prinses Irenelaan 1101
4,38473072	52,08972058	VR002	Prinses Irenelaan 1102
4,636224804	51,88929355	VR001	Prinses Irenelaan 1103
4,983631311	51,90564913	VR002	Prinses Irenelaan 1104
4,624917517	51,87632006	VR001	Prinses Irenelaan 1105
4,689311712	52,02043077	VR002	Prinses Irenelaan 1106
5,009509858	52,01391736	VR001	Prinses Irenelaan 1107
5,114644735	52,01317285	VR002	Prinses Irenelaan 1108
4,018899973	51,9461766	VR001	Prinses Irenelaan 1109
5,090459291	51,97913525	VR002	Prinses Irenelaan 1110
5,381595059	52,25035705	VR001	Prinses Irenelaan 1111
4,473110752	52,05704346	VR002	Prinses Irenelaan 1112
4,516608422	52,01437044	VR001	Prinses Irenelaan 1113
4,560745585	51,96479809	VR002	Prinses Irenelaan 1114
5,110306829	52,05978346	VR001	Prinses Irenelaan 1115
4,630610286	51,76003535	VR002	Prinses Irenelaan 1116
4,435066798	51,94708516	VR001	Prinses Irenelaan 1117
5,072460128	52,10711152	VR002	Prinses Irenelaan 1118
4,596978239	51,97152454	VR001	Prinses Irenelaan 1119
4,496210867	51,90565604	VR002	Prinses Irenelaan 1120
3,859132725	51,75606688	VR001	Prinses Irenelaan 1121
4,831833889	52,11957654	VR002	Prinses Irenelaan 1122
4,311751673	52,07686557	VR001	Prinses Irenelaan 1123
4,547459734	51,87251027	VR002	Prinses Irenelaan 1124
5,414770103	52,18667596	VR001	Prinses Irenelaan 1125
4,482448712	52,06536845	VR002	Prinses Irenelaan 1126
4,393092793	51,98215921	VR001	Prinses Irenelaan 1127
4,537009652	52,04838564	VR002	Prinses Irenelaan 1128
4,563559831	51,87465595	VR001	Prinses Irenelaan 1129
4,511372725	52,02384517	VR002	Prinses Irenelaan 1130
4,675089709	51,85336671	VR001	Prinses Irenelaan 1131
5,370448477	52,2245486	VR002	Prinses Irenelaan 1132
5,086841343	52,02864683	VR001	Prinses Irenelaan 1133
4,847442756	51,9435876	VR002	Prinses Irenelaan 1134
4,270117156	52,10165501	VR001	Prinses Irenelaan 1135
4,258514631	51,87247017	VR002	Prinses Irenelaan 1136
4,315234614	52,0809565	VR001	Prinses Irenelaan 1137
5,11780987	52,02373226	VR002	Prinses Irenelaan 1138
4,675137453	51,80664071	VR001	Prinses Irenelaan 1139
4,262514797	52,10124858	VR002	Prinses Irenelaan 1140
4,553931527	51,87663645	VR001	Prinses Irenelaan 1141
4,655847439	52,01937533	VR002	Prinses Irenelaan 1142
4,32306262	52,06858451	VR001	Prinses Irenelaan 1143
4,887040096	51,87086587	VR002	Prinses Irenelaan 1144
5,106809488	52,10848163	VR001	Prinses Irenelaan 1145
5,106140034	51,89678036	VR002	Prinses Irenelaan 1146
4,397338162	51,82260861	VR001	Prinses Irenelaan 1147
4,602785474	51,97825733	VR002	Prinses Irenelaan 1148
5,560781379	52,01230981	VR001	Prinses Irenelaan 1149
5,057328152	52,10632576	VR002	Prinses Irenelaan 1150
4,382196951	52,09278351	VR001	Prinses Irenelaan 1151
4,37169607	52,05730191	VR002	Prinses Irenelaan 1152
5,576367338	52,00760121	VR001	Prinses Irenelaan 1153
5,397759356	52,19867872	VR002	Prinses Irenelaan 1154
4,476692948	52,04865183	VR001	Prinses Irenelaan 1155
4,634050891	51,82803435	VR002	Prinses Irenelaan 1156
4,941508366	52,10091285	VR001	Prinses Irenelaan 1157
4,28107171	52,09263735	VR002	Prinses Irenelaan 1158
4,440097096	51,94897629	VR001	Prinses Irenelaan 1159
5,073425098	51,93125432	VR002	Prinses Irenelaan 1160
4,141971255	51,8956754	VR001	Prinses Irenelaan 1161
5,094671107	51,9704673	VR002	Prinses Irenelaan 1162
5,428442599	52,16642742	VR001	Prinses Irenelaan 1163
4,32232549	52,06671719	VR002	Prinses Irenelaan 1164
4,536960191	51,98601845	VR001	Prinses Irenelaan 1165
4,629690609	51,80366708	VR002	Prinses Irenelaan 1166
5,527372756	52,02775641	VR001	Prinses Irenelaan 1167
4,685838596	52,01572885	VR002	Prinses Irenelaan 1168
4,324331678	52,08176983	VR001	Prinses Irenelaan 1169
4,506517238	52,00039073	VR002	Prinses Irenelaan 1170
5,354817689	52,15593209	VR001	Prinses Irenelaan 1171
4,382760075	52,09075219	VR002	Prinses Irenelaan 1172
5,107144028	52,08972296	VR001	Prinses Irenelaan 1173
5,164852346	52,08291219	VR002	Prinses Irenelaan 1174
5,06666785	52,11009054	VR001	Prinses Irenelaan 1175
4,447736072	51,74808411	VR002	Prinses Irenelaan 1176
5,117277206	52,01901316	VR001	Prinses Irenelaan 1177
5,421353255	52,12034556	VR002	Prinses Irenelaan 1178
4,951746104	51,83089282	VR001	Prinses Irenelaan 1179
4,706616007	51,82091652	VR002	Prinses Irenelaan 1180
4,126133403	51,89790989	VR001	Prinses Irenelaan 1181
4,335692613	52,05945513	VR002	Prinses Irenelaan 1182
4,508257473	51,83007885	VR001	Prinses Irenelaan 1183
4,749201031	52,06924352	VR002	Prinses Irenelaan 1184
4,51301136	52,03981693	VR001	Prinses Irenelaan 1185
4,25020956	51,9306585	VR002	Prinses Irenelaan 1186
4,550526553	51,80638176	VR001	Prinses Irenelaan 1187
5,045701234	51,91107979	VR002	Prinses Irenelaan 1188
5,14236286	52,04301038	VR001	Prinses Irenelaan 1189
4,850728235	51,93785672	VR002	Prinses Irenelaan 1190
5,290150123	52,08910139	VR001	Prinses Irenelaan 1191
4,418488291	51,89892084	VR002	Prinses Irenelaan 1192
4,749209849	52,08805886	VR001	Prinses Irenelaan 1193
5,306629465	52,11850282	VR002	Prinses Irenelaan 1194
4,517626716	52,01842856	VR001	Prinses Irenelaan 1195
4,601280771	51,88958297	VR002	Prinses Irenelaan 1196
4,576638787	51,95605806	VR001	Prinses Irenelaan 1197
4,489885244	51,91960295	VR002	Prinses Irenelaan 1198
4,629078883	51,79194676	VR001	Prinses Irenelaan 1199
5,114186862	52,09217521	VR002	Prinses Irenelaan 1200
5,263887443	52,07622927	VR001	Prinses Irenelaan 1201
4,290179189	52,05696821	VR002	Prinses Irenelaan 1202
4,382784984	52,09076155	VR001	Prinses Irenelaan 1203
5,104772672	51,89105731	VR002	Prinses Irenelaan 1204
5,077418579	52,10248018	VR001	Prinses Irenelaan 1205
5,537191466	52,06879456	VR002	Prinses Irenelaan 1206
5,068793935	52,12060369	VR001	Prinses Irenelaan 1207
4,868357035	52,08401431	VR002	Prinses Irenelaan 1208
5,085376543	52,07021359	VR001	Prinses Irenelaan 1209
4,553297332	51,95002513	VR002	Prinses Irenelaan 1210
4,575883334	51,96778882	VR001	Prinses Irenelaan 1211
4,433557377	51,923955	VR002	Prinses Irenelaan 1212
4,532878243	51,88139426	VR001	Prinses Irenelaan 1213
4,654996181	51,85052095	VR002	Prinses Irenelaan 1214
4,599799186	51,8675132	VR001	Prinses Irenelaan 1215
4,679013036	51,79405342	VR002	Prinses Irenelaan 1216
5,177259651	52,08936521	VR001	Prinses Irenelaan 1217
5,107202253	52,11345688	VR002	Prinses Irenelaan 1218
5,008761494	51,84196438	VR001	Prinses Irenelaan 1219
4,185454674	51,76194407	VR002	Prinses Irenelaan 1220
4,407229021	52,01551509	VR001	Prinses Irenelaan 1221
4,328387236	51,86849301	VR002	Prinses Irenelaan 1222
4,690139186	51,99608032	VR001	Prinses Irenelaan 1223
5,366215204	52,15606292	VR002	Prinses Irenelaan 1224
4,184899596	51,92384819	VR001	Prinses Irenelaan 1225
4,187009697	51,92274939	VR002	Prinses Irenelaan 1226
4,696816358	51,82707716	VR001	Prinses Irenelaan 1227
5,114626799	52,09055423	VR002	Prinses Irenelaan 1228
5,083048615	52,02693166	VR001	Prinses Irenelaan 1229
5,362968505	52,16464593	VR002	Prinses Irenelaan 1230
4,989486496	52,17747908	VR001	Prinses Irenelaan 1231
4,637953946	51,8482963	VR002	Prinses Irenelaan 1232
4,732303209	52,01067013	VR001	Prinses Irenelaan 1233
4,337070497	52,01324469	VR002	Prinses Irenelaan 1234
5,068678665	52,01763484	VR001	Prinses Irenelaan 1235
4,715471575	52,02799195	VR002	Prinses Irenelaan 1236
5,429741649	52,12987008	VR001	Prinses Irenelaan 1237
5,117340695	52,01896316	VR002	Prinses Irenelaan 1238
5,06657368	52,11009341	VR001	Prinses Irenelaan 1239
5,273421792	52,04962502	VR002	Prinses Irenelaan 1240
5,539991117	52,04067102	VR001	Prinses Irenelaan 1241
4,854447428	52,1654161	VR002	Prinses Irenelaan 1242
4,622387192	51,78420771	VR001	Prinses Irenelaan 1243
5,139870306	52,02198641	VR002	Prinses Irenelaan 1244
5,318999042	52,12883543	VR001	Prinses Irenelaan 1245
4,656557712	51,77612893	VR002	Prinses Irenelaan 1246
4,184882658	51,92480439	VR001	Prinses Irenelaan 1247
4,946503858	52,04777423	VR002	Prinses Irenelaan 1248
4,527255565	51,9094307	VR001	Prinses Irenelaan 1249
5,112441899	51,88458552	VR002	Prinses Irenelaan 1250
4,521221678	52,01776534	VR001	Prinses Irenelaan 1251
4,278791294	51,87192449	VR002	Prinses Irenelaan 1252
4,660596409	52,01765478	VR001	Prinses Irenelaan 1253
5,145081143	52,06455845	VR002	Prinses Irenelaan 1254
4,53863016	52,00038834	VR001	Prinses Irenelaan 1255
4,66090738	52,05324106	VR002	Prinses Irenelaan 1256
4,320416779	52,06622755	VR001	Prinses Irenelaan 1257
5,106200396	52,08452767	VR002	Prinses Irenelaan 1258
5,10628979	52,08448144	VR001	Prinses Irenelaan 1259
4,838224404	51,93887119	VR002	Prinses Irenelaan 1260
5,293186568	52,11169538	VR001	Prinses Irenelaan 1261
4,418343184	51,81606995	VR002	Prinses Irenelaan 1262
5,087796856	52,06397985	VR001	Prinses Irenelaan 1263
4,206361888	52,04267401	VR002	Prinses Irenelaan 1264
4,31441225	52,0611838	VR001	Prinses Irenelaan 1265
4,530838805	51,86146151	VR002	Prinses Irenelaan 1266
4,912897626	52,07674627	VR001	Prinses Irenelaan 1267
4,279967456	52,04458679	VR002	Prinses Irenelaan 1268
5,420671842	52,1787676	VR001	Prinses Irenelaan 1269
4,61331436	51,80427387	VR002	Prinses Irenelaan 1270
4,701049255	52,01413537	VR001	Prinses Irenelaan 1271
4,620972916	51,80816144	VR002	Prinses Irenelaan 1272
4,469778421	52,05624371	VR001	Prinses Irenelaan 1273
4,636474162	51,76374516	VR002	Prinses Irenelaan 1274
4,121283995	51,95054849	VR001	Prinses Irenelaan 1275
4,554887502	51,86226059	VR002	Prinses Irenelaan 1276
4,718705416	51,82838229	VR001	Prinses Irenelaan 1277
5,363236302	52,16488901	VR002	Prinses Irenelaan 1278
5,185402646	52,12038634	VR001	Prinses Irenelaan 1279
4,442439051	51,95054477	VR002	Prinses Irenelaan 1280
4,465728711	51,94164664	VR001	Prinses Irenelaan 1281
5,109159069	52,05091259	VR002	Prinses Irenelaan 1282
4,668844821	52,0436722	VR001	Prinses Irenelaan 1283
4,560610468	51,8615845	VR002	Prinses Irenelaan 1284
4,628642723	52,01680727	VR001	Prinses Irenelaan 1285
4,717397332	51,82460949	VR002	Prinses Irenelaan 1286
5,296397716	52,11318409	VR001	Prinses Irenelaan 1287
4,33158639	52,06816732	VR002	Prinses Irenelaan 1288
5,048864266	52,1166634	VR001	Prinses Irenelaan 1289
5,097785917	51,99465302	VR002	Prinses Irenelaan 1290
4,684514157	51,81433145	VR001	Prinses Irenelaan 1291
4,700044165	51,99855655	VR002	Prinses Irenelaan 1292
4,370533089	51,92186791	VR001	Prinses Irenelaan 1293
5,211856521	52,06116166	VR002	Prinses Irenelaan 1294
4,317233306	52,08732113	VR001	Prinses Irenelaan 1295
4,377363285	52,00063845	VR002	Prinses Irenelaan 1296
4,601994316	51,93642696	VR001	Prinses Irenelaan 1297
5,01098524	52,0947191	VR002	Prinses Irenelaan 1298
4,634761444	51,75846301	VR001	Prinses Irenelaan 1299
4,756309675	52,10859944	VR002	Prinses Irenelaan 1300
4,550461448	51,80636309	VR001	Prinses Irenelaan 1301
4,952054385	51,83404514	VR002	Prinses Irenelaan 1302
5,110144593	52,09133212	VR001	Prinses Irenelaan 1303
4,359864376	52,02793143	VR002	Prinses Irenelaan 1304
4,322990489	52,06911675	VR001	Prinses Irenelaan 1305
4,340684931	52,06606596	VR002	Prinses Irenelaan 1306
4,742195697	51,81783994	VR001	Prinses Irenelaan 1307
4,700558351	51,99852941	VR002	Prinses Irenelaan 1308
5,085598572	52,06296821	VR001	Prinses Irenelaan 1309
4,325144136	52,07072112	VR002	Prinses Irenelaan 1310
4,016688364	51,93788443	VR001	Prinses Irenelaan 1311
4,846452158	51,93769999	VR002	Prinses Irenelaan 1312
4,280003061	51,8703363	VR001	Prinses Irenelaan 1313
4,519110089	51,91683426	VR002	Prinses Irenelaan 1314
5,10629436	52,11063162	VR001	Prinses Irenelaan 1315
4,551203413	52,02610966	VR002	Prinses Irenelaan 1316
4,682960428	51,82308387	VR001	Prinses Irenelaan 1317
5,306613763	52,045757	VR002	Prinses Irenelaan 1318
4,315305969	52,08826576	VR001	Prinses Irenelaan 1319
5,363380083	52,23167203	VR002	Prinses Irenelaan 1320
4,747440147	52,08806787	VR001	Prinses Irenelaan 1321
4,311118402	52,07567148	VR002	Prinses Irenelaan 1322
5,117683321	52,07879221	VR001	Prinses Irenelaan 1323
4,713679964	51,88326223	VR002	Prinses Irenelaan 1324
4,422728814	51,9098246	VR001	Prinses Irenelaan 1325
5,318666387	52,12577435	VR002	Prinses Irenelaan 1326
4,280013884	52,11257082	VR001	Prinses Irenelaan 1327
4,611238987	51,92290414	VR002	Prinses Irenelaan 1328
5,105539467	52,08393315	VR001	Prinses Irenelaan 1329
5,105450122	52,08397942	VR002	Prinses Irenelaan 1330
4,765784557	51,97413807	VR001	Prinses Irenelaan 1331
5,099566693	52,08399109	VR002	Prinses Irenelaan 1332
4,369452985	51,90752034	VR001	Prinses Irenelaan 1333
5,438352642	52,08148851	VR002	Prinses Irenelaan 1334
5,098775116	52,09622193	VR001	Prinses Irenelaan 1335
5,140298021	52,02532484	VR002	Prinses Irenelaan 1336
4,468229475	51,9233984	VR001	Prinses Irenelaan 1337
4,501873658	51,81248239	VR002	Prinses Irenelaan 1338
4,360204355	52,04238643	VR001	Prinses Irenelaan 1339
4,325538852	52,03595056	VR002	Prinses Irenelaan 1340
5,073795681	52,11047435	VR001	Prinses Irenelaan 1341
4,535752041	52,01457551	VR002	Prinses Irenelaan 1342
4,426384043	51,90788505	VR001	Prinses Irenelaan 1343
4,635527911	51,81591257	VR002	Prinses Irenelaan 1344
4,500633833	51,71482161	VR001	Prinses Irenelaan 1345
4,603458759	52,03667276	VR002	Prinses Irenelaan 1346
4,635067893	51,75589807	VR001	Prinses Irenelaan 1347
4,992410415	51,96872452	VR002	Prinses Irenelaan 1348
5,368553699	52,15040587	VR001	Prinses Irenelaan 1349
5,065181463	52,10881399	VR002	Prinses Irenelaan 1350
4,563270196	51,95356945	VR001	Prinses Irenelaan 1351
5,373512635	52,24431017	VR002	Prinses Irenelaan 1352
4,990070841	52,17280148	VR001	Prinses Irenelaan 1353
4,390198056	52,06467398	VR002	Prinses Irenelaan 1354
5,100123853	52,08582759	VR001	Prinses Irenelaan 1355
4,749645627	51,81525343	VR002	Prinses Irenelaan 1356
5,277422032	52,17319235	VR001	Prinses Irenelaan 1357
5,164830097	52,02278014	VR002	Prinses Irenelaan 1358
5,095465918	52,07413749	VR001	Prinses Irenelaan 1359
5,107194825	52,08966629	VR002	Prinses Irenelaan 1360
4,72097654	51,82096799	VR001	Prinses Irenelaan 1361
4,616872379	52,34886744	VR002	Prinses Irenelaan 1362
4,737505957	51,83226274	VR001	Prinses Irenelaan 1363
4,65422786	51,97316109	VR002	Prinses Irenelaan 1364
4,894207739	51,8479046	VR001	Prinses Irenelaan 1365
4,519954117	51,78398767	VR002	Prinses Irenelaan 1366
5,081551963	52,02726305	VR001	Prinses Irenelaan 1367
4,431999711	51,88304726	VR002	Prinses Irenelaan 1368
5,109117953	52,06322264	VR001	Prinses Irenelaan 1369
5,147996042	52,09001485	VR002	Prinses Irenelaan 1370
4,607670183	52,04479714	VR001	Prinses Irenelaan 1371
5,409765335	52,0707479	VR002	Prinses Irenelaan 1372
5,176832475	52,08917399	VR001	Prinses Irenelaan 1373
4,461402598	51,92483738	VR002	Prinses Irenelaan 1374
4,418594096	51,81121093	VR001	Prinses Irenelaan 1375
4,339337375	52,06982637	VR002	Prinses Irenelaan 1376
4,619533201	52,01901998	VR001	Prinses Irenelaan 1377
4,432367445	51,87592879	VR002	Prinses Irenelaan 1378
4,43621143	51,90455331	VR001	Prinses Irenelaan 1379
4,307208856	52,07638703	VR002	Prinses Irenelaan 1380
5,370445335	52,16957246	VR001	Prinses Irenelaan 1381
4,755553849	51,82378078	VR002	Prinses Irenelaan 1382
4,352360688	51,90223951	VR001	Prinses Irenelaan 1383
5,420409011	52,18676643	VR002	Prinses Irenelaan 1384
5,429981837	52,19425723	VR001	Prinses Irenelaan 1385
4,381585585	51,98756344	VR002	Prinses Irenelaan 1386
5,372323261	52,16393577	VR001	Prinses Irenelaan 1387
5,267637762	52,0601671	VR002	Prinses Irenelaan 1388
4,850066529	51,8272047	VR001	Prinses Irenelaan 1389
5,154035415	52,09381969	VR002	Prinses Irenelaan 1390
4,556513072	51,90957528	VR001	Prinses Irenelaan 1391
4,701486799	51,99840795	VR002	Prinses Irenelaan 1392
4,277596795	51,92024107	VR001	Prinses Irenelaan 1393
4,45969459	51,86401433	VR002	Prinses Irenelaan 1394
4,31672219	52,08170991	VR001	Prinses Irenelaan 1395
4,36360005	52,09243412	VR002	Prinses Irenelaan 1396
4,319394671	52,077457	VR001	Prinses Irenelaan 1397
5,012064809	52,24116292	VR002	Prinses Irenelaan 1398
